key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
Richter.Boix2007247,Hierarchical competition in pond-breeding anuran larvae in a Mediterranean area,2007,1,1,Amphibia Reptilia,01735373 (ISSN),28,,247-261,"Richter-Boix, A. and Llorente, G.A. and Montori, A.",10.1163/156853807780202549,,,,"The anuran larval guild is frequently characterised by the co-occurrence, with high niche overlap, of distinct species in the same pond at variables densities during development. Anuran larvae have therefore been widely studied as a model system for competition. Body size and activity level are considered the most important factors that influence the outcome of competition between tadpoles. As species from temporary ponds normally show higher activity levels in order to achieve rapid growth and thus reduce the risk of desiccation, these species are often considered superior competitors. We designed several laboratory experiments to examine the intra- and interspecific effects on growth rate, mass at metamorphosis and survival to metamorphosis of six species in a Mediterranean area. Body size and activity level were used as explanatory covariables to determine competitive ability among species. An asymmetric and hierarchical relationship was found among the six species. Larger tadpole species were more successful in competitive interactions than smaller ones, but no relationship was found between activity level and competition effects. Species typically found in temporary ponds (Pelodytes punctatus and Bufo calamita) were considered poor competitors in contrast with other communities studied. Species with low competitive ability can persist by using refuges in which competition is reduced (e.g. ephemeral ponds).  2007 Brill Academic Publishers."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Richter.Boix2013799,"Effects of the non-native amphibian species Discoglossus pictus on the recipient amphibian community: Niche overlap, competition and community organization",2013,1,1,Biological Invasions,,15,,799-815,"Richter-Boix, A. and Garriga, N. and Montori, A. and Franch, M. and San Sebastin, O. and Villero, D. and Llorente, G.A.",10.1007/s10530-012-0328-4,,,,"The painted frog, Discoglossus pictus, was introduced into the Iberian Peninsula 100 years ago and its distribution has steadily increased since then. We studied the effects of this non-native amphibian species on the native ones in the northeastern area of the peninsula. We compared amphibian assemblages in regions with and without D. pictus to estimate niche overlap between species. Additionally, we carried out a laboratory evaluation of the effects of competition between the non-native and the two native species with which it overlaps most commonly: Bufo calamita and Pelodytes punctatus. The presence of D. pictus larvae reduced the survival, body mass and activity of B. calamita, and increased time to metamorphosis. Furthermore, D. pictus showed the highest consumption rate while P. punctatus showed the lowest. One possible consequence of these competitive interactions is an alteration of species co-occurrence patterns in the recipient community on a regional scale. In the non-invaded area, the checkerboard score (C-score) of co-occurrence indicated that the community was structured, whereas the standardized C-score in the invaded area indicated that the community did not differ significantly from having a random structure. These results suggest that competition between native and non-native species can cause recipient communities to become less structured.  2012 Springer Science+Business Media B.V."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Rodrguez.Lozano2015,Small but powerful: Top predator local extinction affects ecosystem structure and function in an intermittent stream,2015,1,1,PLoS ONE,,10,,NA,"Rodrguez-Lozano, P. and Verkaik, I. and Rieradevall, M. and Prat, N.",10.1371/journal.pone.0117630,,,,"Top predator loss is a major global problem, with a current trend in biodiversity loss towards high trophic levels that modifies most ecosystems worldwide. Most research in this area is focused on large-bodied predators, despite the high extinction risk of small-bodied freshwater fish that often act as apex consumers. Consequently, it remains unknown if intermittent streams are affected by the consequences of top-predators' extirpations. The aim of our research was to determine how this global problem affects intermittent streams and, in particular, if the loss of a small-bodied top predator (1) leads to a 'mesopredator release ', affects primary consumers and changes whole community structures, and (2) triggers a cascade effect modifying the ecosystem function. To address these questions, we studied the topdown effects of a small endangered fish species, Barbus meridionalis (the Mediterranean barbel), conducting an enclosure/exclosure mesocosm experiment in an intermittent stream where B. meridionalis became locally extinct following a wildfire.We found that top predator absence led to 'mesopredator release' , and also to 'prey release' despite intraguild predation, which contrasts with traditional food web theory. In addition, B. meridionalis extirpation changed whole macroinvertebrate community composition and increased total macroinvertebrate density. Regarding ecosystem function, periphyton primary production decreased in apex consumer absence. In this study, the apex consumer was functionally irreplaceable; its local extinction led to the loss of an important functional role that resulted in major changes to the ecosystem's structure and function. This study evidences that intermittent streams can be affected by the consequences of apex consumers' extinctions, and that the loss of small-bodied top predators can lead to large ecosystem changes. We recommend the reintroduction of small-bodied apex consumers to systems where they have been extirpated, to restore ecosystem structure and function.  2015 Rodrguez-Lozano et al."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Rudolf20081650,Impact of cannibalism on predator prey dynamics: Size-structured interactions and apparent mutualism,2008,1,1,Ecology,0012-9658,89,,1650-1660,"Rudolf, V.H.W.",10.1890/07-0709.1,,,,"Direct and indirect interactions between two prey species can strongly alter the dynamics of predator-prey systems. Most predators are cannibalistic, and as a consequence, even systems with only one predator and one prey include two prey types: conspecifics and heterospecifics. The effects of the complex direct and indirect interactions that emerge in such cannibalistic systems are still poorly understood. This study examined how the indirect interaction between conspecific and heterospecific prey affects cannibalism and predation rates and how the direct interactions between both species indirectly alter the effect of the cannibalistic predator. I tested for these effects using larvae of the stream salamanders Eurycea cirrigera (prey) and Pseudotriton ruber (cannibalistic predator) by manipulating the relative densities of the conspecific and heterospecific prey in the presence and absence of the predator in experimental streams. The rates of cannibalism and heterospecific prdation were proportional to the respective densities and negatively correlated, indicating a positive indirect interaction between conspecific and heterospecific prey, similar to ""apparent mutualism."" Direct interactions between prey species did not alter the effect of the predator. Although both types of prey showed a similar 30% reduction in night activity and switch in microhabitat use in response to the presence of the predator, cannibalism rates were three times higher than heterospecific predation rates irrespective of the relative densities of the two types of prey. Cumulative predation risks differed even more due to the 48% lower growth rate of conspecific prey. Detailed laboratory experiments suggest that the 3:1 difference in cannibalism and prdation rate was due to the higher efficiency of heterospecific prey in escaping immediate attacks. However, no difference was observed when the predator was a closely related salamander species, Gyrinophilus porphyriticus, indicating that this difference is species specific. This demonstrates that cannibalism can result in the coupling of predator and prey mortality rates that strongly determines the dynamics of predator-prey systems.  2008 by the Ecological Society of America."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Rundle200314943,Experimental test of predations effect on divergent selection during character displacement in sticklebacks,2003,1,1,Proceedings of the National Academy of Sciences of the United States of America,0027-8424,100,,14943-14948,"Rundle, H.D. and Vamosi, S.M. and Schluter, D.",10.1073/pnas.2036360100,,,,"Ecological character displacement is common in nature but the mechanisms causing divergence are not well understood. The contributions of ecological interactions other than competition have received little attention. We conducted a pond experiment to explore the contribution of both competition and predation to character divergence in threespine stickleback species. We estimated the strength of divergent selection on a morphologically intermediate target population between competition treatments under two alternate predation treatments. Divergent selection on the target population tended to be stronger in the predator-addition treatment than in the predator-reduction treatment, a difference that approached significance (P = 0.09). This trend occurred even though competition was strongest in the predator-reduction treatment. Overall, the strength of divergent selection was best predicted by stickleback mortality (P = 0.025) being strongest where mortality was highest. These results indicate that predation and other agents of mortality can enhance the rate of change in competition per unit of phenotypic divergence and, thereby, divergent selection, even as they lower the overall strength of competition. In this way, predation and other agents of mortality may facilitate, rather than hinder, character displacement."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Rustad2001543,"A meta-analysis of the response of soil respiration, net nitrogen mineralization, and aboveground plant growth to experimental ecosystem warming",2001,1,1,Oecologia,0029-8549,126,,543-562,"Rustad, L.E. and Campbell, J.L. and Marion, G.M. and Norby, R.J. and Mitchell, M.J. and Hartley, A.E. and Cornelissen, J.H.C. and Gurevitch, J. and Alward, R. and Beier, C. and Burke, I. and Canadell, J. and Callaghan, T. and Christensen, T.R. and Fahnestock, J. and , Fern and ez, I. and Harte, J. and Hollister, R. and John, H. and Ineson, P. and Johnson, M.G. and Jonasson, S. and John, L. and Linder, S. and Lukewille, A. and Masters, G. and Melillo, J. and Mickelsen, A. and Neill, C. and Olszyk, D.M. and Press, M. and Pregitzer, K. and Robinson, C. and Rygiewiez, P.T. and Sala, O. and Schmidt, I.K. and Shaver, G. and Thompson, K. and Tingey, D.T. and Verburg, P. and Wall, D. and Welker, J. and Wright, R.",10.1007/s004420000544,,,,"Climate change due to greenhouse gas emissions is predicted to raise the mean global temperature by 1.0-3.5C in the next 50-100 years. The direct and indirect effects of this potential increase in temperature on terrestrial ecosystems and ecosystem processes are likely to be complex and highly varied in time and space. The Global Change and Terrestrial Ecosystems core project of the International Geosphere-Biosphere Programme has recently launched a Network of Ecosystem Warming Studies, the goals of which are to integrate and foster research on ecosystem-level effects of rising temperature. In this paper, we use meta-analysis to synthesize data on the response of soil respiration, net N mineralization, and aboveground plant productivity to experimental ecosystem warming at 32 research sites representing four broadly defined biomes, including high (latitude or altitude) tundra, low tundra, grassland, and forest. Warming methods included electrical heat-resistance ground cables, greenhouses, vented and unvented field chambers, overhead infrared lamps, and passive night-time warming. Although results from individual sites showed considerable variation in response to warming, results from the meta-analysis showed that, across all sites and years, 2-9 years of experimental warming in the range 0.3-6.0C significantly increased soil respiration rates by 20% (with a 95% confidence interval of 18-22%), net N mineralization rates by 46% (with a 95% confidence interval of 30-64%), and plant productivity by 19% (with a 95% confidence interval of 15-23%). The response of soil respiration to warming was generally larger in forested ecosystems compared to low tundra and grassland ecosystems, and the response of plant productivity was generally larger in low tundra ecosystems than in forest and grassland ecosystems. With the exception of aboveground plant productivity, which showed a greater positive response to warming in colder ecosystems, the magnitude of the response of these three processes to experimental warming was not generally significantly related to the geographic, climatic, or environmental variables evaluated in this analysis. This underscores the need to understand the relative importance of specific factors (such as temperature, moisture, site quality, vegetation type, successional status, land-use history, etc.) at different spatial and temporal scales, and suggests that we should be cautious in ""scaling up"" responses from the plot and site level to the landscape and biome level. Overall, ecosystem-warming experiments are shown to provide valuable insights on the response of terrestrial ecosystems to elevated temperature."," RAYYAN-INCLUSION: {""Alfredo""=>true}"
Salo20071237,Alien predators are more dangerous than native predators to prey populations,2007,1,1,Proceedings of the Royal Society B: Biological Sciences,,274,,1237-1243,"Salo, P. and Korpimki, E. and Banks, P.B. and Nordstrm, M. and Dickman, C.R.",10.1098/rspb.2006.0444,,,,"Alien predators are widely considered to be more harmful to prey populations than native predators. To evaluate this expectation, we conducted a meta-analysis of the responses of vertebrate prey in 45 replicated and 35 unreplicated field experiments in which the population densities of mammalian and avian predators had been manipulated. Our results showed that predator origin (native versus alien) had a highly significant effect on prey responses, with alien predators having an impact double that of native predators. Also the interaction between location (mainland versus island) and predator origin was significant, revealing the strongest effects with alien predators in mainland areas. Although both these results were mainly influenced by the huge impact of alien predators on the Australian mainland compared with their impact elsewhere, the results demonstrate that introduced predators can impose more intense suppression on remnant populations of native species and hold them further from their predator-free densities than do native predators preying upon coexisting prey.  2007 The Royal Society."," RAYYAN-INCLUSION: {""Alfredo""=>true}"
Salo2010531,Predator manipulation experiments: Impacts on populations of terrestrial vertebrate prey,2010,1,1,Ecological Monographs,0012-9615,80,,531-546,"Salo, P. and Banks, P.B. and Dickman, C.R. and Korpimki, E.",10.1890/09-1260.1,,,,"Quantifying the relative impacts of top-down vs. bottom-up control of ecosystems remains a controversial issue, with debate often focusing on the perennial question of how predators affect prey densities. To assess predator impacts, we performed a worldwide meta-analysis of field experiments in which the densities of terrestrial vertebrate predators were manipulated and the responses of their terrestrial vertebrate prey were measured. Our results show that predation indeed limits prey populations, as prey densities change substantially after predator manipulations. The main determinant of the result of an experiment was the efficiency of predator manipulation. Positive impacts of predator manipulation appeared to increase with duration of the experiment for non-cyclic prey, while the opposite was true for cyclic prey. In addition, predator manipulation showed a large positive impact on cyclic prey at low prey densities, but had no obvious impact at peak prey densities. As prey population densities generally respond predictably to predator manipulations, we suggest that control of introduced vertebrate predators can be used to effectively conserve and manage native wildlife. However, care should be taken when controlling native predators, especially apex species, owing to their importance as strong interactors and the biodiversity value of their habitats. We discuss gaps in our knowledge of predator-prey relationships and methodological issues related to manipulation experiments. An important guideline for future studies is that adequate monitoring of predator numbers before and during the experiment is the only way to ensure that observed responses in prey populations are actually caused by changes in predation impacts.  2010 by the Ecological Society of America."," RAYYAN-INCLUSION: {""Alfredo""=>true}"
Scharf2008319,An experimental design and a statistical analysis separating interference from exploitation competition,2008,1,1,Population Ecology,1438-3896,50,,319-324,"Scharf, I. and Filin, I. and Ovadia, O.",10.1007/s10144-008-0081-9,,,,"Previous experimental studies of competition among foragers rarely distinguished between exploitation and interference competition. In many systems this separation is experimentally impossible without interfering with the natural behavior of the animals. Consequently, these studies can only demonstrate the combined effect of interference and exploitation on the forager's feeding rate, namely, it usually decreases in a decelerating rate as a function of density. We suggest here a simple experimental and statistical procedure that facilitates the separation of the effects of interference from those of exploitation. This procedure includes manipulation of both predator density and the foraging experiment duration. The statistical analysis is based on multiple linear regression. The working assumption is that exploitation can be neglected at the beginning of the foraging experiment because, initially, predators do not experience diminishing returns in prey capture rates. Using both the results of an individual-based simulation and a field experiment dataset of gerbils foraging for seeds in an artificial food patch located in the field, we demonstrate that our procedure can successfully detect and separate the effect of interference from the combined overall effect of competition (i.e., interference plus exploitation).  2008 The Society of Population Ecology and Springer."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Schultheis20182793,"Competitive ability, not tolerance, may explain success of invasive plants over natives",2018,1,1,Biological Invasions,,20,,2793-2806,"Schultheis, E.H. and MacGuigan, D.J.",10.1007/s10530-018-1733-0,,,,"When entering a new community, introduced species leave behind members of their native community while simultaneously forming novel biotic interactions. Escape from enemies during the process of introduction has long been hypothesized to drive the increased performance of invasive species. However, recent studies and quantitative syntheses find that invaders often receive similar, or even more, damage from enemies than do native species. Therefore, invasives may be those more tolerant to enemy damage, or those able to maintain competitive ability in light of enemy damage. Here, we investigate whether tolerance and competitive ability could contribute to invasive plant success. We determined whether invasive plants were more competitive than native or noninvasive exotic species in both the presence and absence of simulated herbivory. We found competition and herbivory additively reduced individual performance, and affected the performance of native, invasive, and noninvasive exotic species to the same degree. However, invasives exerted stronger competitive effects on an abundant native species (Elymus canadensis) in both the presence and absence of herbivory. Therefore, while invasive species responded similarly to competition and simulated herbivory, their competitive effects on natives may contribute to their success in their introduced range.  2018, Springer International Publishing AG, part of Springer Nature."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Schumann2015339,Complex interactions between native and invasive species: Investigating the differential displacement of two topminnows native to Nebraska,2015,1,1,Aquatic Invasions,,10,,339-346,"Schumann, D.A. and Hoback, W.W. and Koupal, K.D.",10.3391/ai.2015.10.3.09,,,,"The establishment of nonnative species and subsequent replacement of native species is among the greatest threats to freshwater biodiversity worldwide. However, little is known of the effects that invasive species have on individual species and specific mechanisms by which species displacement occurs. The expansion of western mosquitofish Gambusia affinis beyond its native range has commonly been thought to cause shifts in species assemblages throughout the United States. Although plains topminnow Fundulus sciadicus populations have declined as the range of western mosquitofish in Nebraska has expanded, long-term co-existence of mosquitofish with the closely related northern plains killifish Fundulus kansae has been observed within the same systems. To investigate the potential mechanisms by which differential displacement of the native topminnow species may have occurred, biotic interactions and spatial distribution of both conspecific and heterospecific groups of plains topminnow, plains killifish, and western mosquitofish were quantified in microcosms for three life stages (larval, juvenile, and adult). Interactions between adult western mosquitofish and the native species were complex and dependent upon life stage, but collectively suggested that populations of both plains topminnow and plains killifish are vulnerable to mosquitofish establishment. Detrimental effects towards fundulid species were primarily mediated through predation of larvae and aggressive interactions directed towards juvenile life stages which caused significant mortality. In addition, simultaneous alterations of behavior, as quantified by activity patterns and microhabitat use, were apparent in both native species in response to western mosquitofish presence. Because similar impacts of western mosquitofish were observed for plains killifish and plains topminnow, the persistence of plains killifish in areas occupied by western mosquitofish may be linked to species attributes not assessed in the current analysis. Subtle differences in microhabitat selection between the topminnow species and adult western mosquitofish could potentially explain observed differential displacement in the environment. These results have augmented our understanding of the impacts that western mosquitofish has on the at-risk plains topminnow, and have further elucidated the potential mechanisms for impact via competitive interactions.  2015 The Author(s)."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Seibold2018754,The Necessity of Multitrophic Approaches in Community Ecology,2018,1,1,Trends in Ecology and Evolution,01695347 (ISSN),33,,754-764,"Seibold, S. and Cadotte, M.W. and MacIvor, J.S. and Thorn, S. and Mller, J.",10.1016/j.tree.2018.07.001,,,,"Trophic interactions are a fundamental part of ecosystems; yet, most ecological studies focus on single trophic levels and this hampers our ability to detect the underlying mechanisms structuring communities as well as the effects of environmental change. Here, we argue that the historical dominance of studying competition within trophic levels, and the focus on taxonomic groups without differentiating the trophic level, has led to the under-representation of multitrophic research in community ecology. There are many hurdles that challenge multitrophic approaches and we discuss solutions to overcome these. To advance our understanding of the fundamental drivers of community assembly and to provide the necessary guidance for managing and mitigating the effects of environmental change, we argue that ecologists should better align research with a trophically inclusive definition of a community.  2018"," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-LABELS: review | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Sengupta201179,Comparison of trophic niche and digestive enzymes of four species of catfishes of the Punarbhaba river in India,2011,1,1,Indian Journal of Fisheries,0970-6011,58,,79-85,"Sengupta, S. and Homechaudhuri, S.",NA,,,,"The feeding ecology and digestive enzyme profile of four species of catfishes namely, Eutropiichthys vacha Hamilton, 1822; Ailia coila Hamilton, 1822; Neotropius atherinoides Bloch, 1794 and Pangasius pangasius Hamilton, 1822, belonging to the order Siluriformes were collected from Punarbhaba River. Stomach content of the fishes were analyzed to determine trophic diversity, niche breadth of each fish species as well as to calculate relative abundance in natural habitat and index of relative importance (IRI) of different prey items in fish diet. Digestive enzyme profile has also been studied by characterization of amylase, invertase, cellulase, pepsin, alkaline protease and non-specific esterase from fish liver, stomach and intestine. Among the four fishes, E. vacha is found to be a generalist in terms of trophic behaviour whereas A. coila and N. atherinoides are specialists having higher IRI value for plankter and P. pangasius showing malacovory. The food niche segregation is found to be incomplete. The digestive enzyme profile was also found to vary from species to species in order to support feeding habit."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Sigcha2018197,Effects of short-term grazing exclusion on vegetation and soil in early succession of a Subhumid Mediterranean reclaimed coal mine,2018,1,1,Plant and Soil,0032-079X,426,,197-209,"Sigcha, F. and Pallavicini, Y. and Camino, M.J. and Martnez-Ruiz, C.",10.1007/s11104-018-3629-2,,,,"Aims: To assess the short-term effect of herbivory exclusion on vegetation and soil and to relate differences in floristic composition to changes in soil properties in a reclaimed coal mine in northern Spain. Methods: Two adjacent main plots of 50  50 m, one fenced to prevent ungulates grazing and the other not, were established in a north-facing slope to analyze differences in the soil and plant community in the short time. Results: A clear influence of grazing exclusion on soil properties and plant community composition and structure was found but no influence on species diversity. However, only three soil parameters (organic matter, K, and Mg, with higher values in the ungrazed community) were related to the differences in floristic composition. Species responses to the soil gradient from ungrazed to grazed areas were also related to their particular life-history traits. No trend in the dispersal-mode replacement was found. Conclussion: Herbivores could be a key factor preventing revegetation at early stages of succession in the study area, although they could play a key role as efficient seed dispersers, particularly of endozoochorous legume species, and controlling the expansion of dominant introduced species.  2018, Springer International Publishing AG, part of Springer Nature."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Skelly2001198,Venue and outcome in ecological experiments: Manipulations of larval anurans,2001,1,1,Oikos,0030-1299,94,,198-208,"Skelly, D.K. and Kiesecker, J.M.",10.1034/j.1600-0706.2001.t01-1-11105.x,,,,"The choice of venue is believed to be a critical decision for ecologists conducting experiments, yet the existence of tradeoffs in design and the impact of venue on outcome have not been quantitatively evaluated. To these ends we reviewed a set of 227 comparisons from 52 studies designed to quantify the effect of density on the growth performance of larval anurans. We predicted that both design and outcome would be related to experimental venue (laboratory, mesocosm, and field). We found that, in contrast to our predictions, laboratory experiments did not include more factors or yield more precise estimates of responses compared with mesocosm and field manipulations. In partial support of our prediction, we found that laboratory experiments did utilize somewhat larger numbers of replicates and included more levels per factor compared to the alternative venues. In addition we found that, as predicted, raising tadpoles at higher densities of conspecifics, or in the presence of heterospecifics tended to decrease growth. This effect, consistent with competition, was strongly dependent on experimental venue. In particular, we found that interspecific effects were much stronger in mesocosm versus field manipulations. This result is particularly relevant because conceptions of amphibian assemblages have included interspecific competition as integral to natural patterns of amphibian distribution. We conclude that hypothesized trade-offs among experimental venues have not acted in a particularly strong way in shaping the design of tadpole density manipulations. However, venue may mediate strong effects on the outcome of such experiments. Quantification of such methodology based biases will help ecologists more effectively match the goals of their experiments with decisions regarding venue."," RAYYAN-INCLUSION: {""Alfredo""=>true}"
Smith20082187,"Coexistence of three specialist aphids on common milkweed, Asclepias syriaca",2008,1,1,Ecology,0012-9658,89,,2187-2196,"Smith, R.A. and Mooney, K.A. and Agrawal, A.A.",10.1890/07-1441.1,,,,"Coexistence of host-specific herbivores on plants is believed to be governed by interspecific interactions, but few empirical studies have systematically unraveled these dynamics. We investigated the role of several factors in promoting coexistence among the aphids Aphis nerii, Aphis asclepiadis, and Myzocallis asdepiadis that all specialize on common milkweed (Asclepias syriaca). Competitive exclusion is thought to occur when interspecific competition is stronger than intraspecific competition. Consequently, we investigated whether predators, mutualists, or resource quality affected the strength of intra- vs. interspecific competition among aphids in factorial manipulations of competition with exposure to prdation, ants, and variable plant genotypes in three separate experiments. In the prdation  competition experiment, predators reduced aphid per capita growth by 66%, but the strength of intra- and interspecific competition did not depend on predators. In the ants  competition experiment, ants reduced per capita growth of A. nerii and M. asclepiadis (neither of which were mutualists with ants) by approximately one-half. In so doing, ants ameliorated the negative effects of these competitors on ant-tended A. asclepiadis by two-thirds, representing a novel benefit of ant-aphid mutualism. Nevertheless, ants alone did not explain the persistence of competitively inferior A. asclepiadis as, even in the presence of ants, interspecific competition remained stronger than intraspecific competition. In the plant genotype  competition experiment, both A. asclepiadis and M. asclepiadis were competitively inferior to A. nerii, with the strength of interspecific competition exceeding that of intraspecific competition by 83% and 23%, respectively. Yet these effects differed among milkweed genotypes, and there were one or more plant genotypes for each aphid species where coexistence was predicted. A synthesis of our results shows that predators play little or no role in preferentially suppressing competitively dominant A. nerii. Nonetheless, A. asclepiadis benefits from ants, and A. asclepiadis and M. asclepiadis may escape competitive exclusion by A. nerii on select milkweed genotypes. Taken as a whole, the coexistence of three host-specific aphid species sharing the same resource was promoted by the dual action of ants as antagonists and mutualists and by genetic diversity in the plant population itself.  2008 by the Ecological Society of America."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Smokorowski200715,Effect of a change in physical structure and cover on fish and fish habitat in freshwater ecosystems- A review and meta-analysis,2007,1,1,Environmental Reviews,,15,,15-41,"Smokorowski, K.E. and Pratt, T.C.",10.1139/a06-007,,,,"Aquatic resource managers are continually faced with construction or site development proposals which, if allowed to proceed, would ultimately alter the physical structure and cover of fish habitat. In the absence of clear quantitative guidelines linking the change in habitat to fish, resource managers often use the change in habitat area as a basis for decisions. To assess the weight of scientific evidence in support of management decisions, we summarized both the observational and experimental freshwater fish-habitat literature. We then extracted data from experimental studies (where possible) for inclusion in a meta-analysis, to provide a more rigorous assessment of the published results of experimental habitat manipulations. We found relatively strong and consistent correlational evidence linking fish and physical habitat features, yet inconsistent evidence when narratively reviewing the experimental literature. On the whole, decreases in structural habitat complexity are detrimental to fish diversity and can change species composition. Increases in structural complexity showed increases, decreases, or no measurable changes in species and (or) communities. The majority of our meta-analyses resulted in supporting a direct link between habitat and fish abundance or biomass, with fish biomass responding most strongly to habitat change. Habitat alterations are most likely to affect individual species or community structure, and thus evaluating the extent of the effect on a biological basis depends on management objectives.  2007 NRC Canada."," RAYYAN-INCLUSION: {""Alfredo""=>true}"
Sreetharan201838,"Micronuclei formation in rainbow trout cells exposed to multiple stressors: Morpholine, heat shock, and ionizing radiation",2018,1,1,Toxicology in Vitro,,47,,38-47,"Sreetharan, S. and Thome, C. and Tsang, K.K. and Somers, C.M. and Manzon, R.G. and Boreham, D.R. and Wilson, J.Y.",10.1016/j.tiv.2017.10.026,,,,"Discharges from industrial cooling water systems can include low levels of morpholine (a chemical pH regulator and corrosion inhibitor), as well as transiently higher temperature effluent water which present a potential source of environmental impact to aquatic biota. The effects of environmental levels of morpholine or heat shock (HS) treatment alone and in combination with a challenge high-dose of 137Cs ionizing radiation were studied using the cytokinesis block micronucleus assay in a rainbow trout cell line (RTG-2). Morpholine treatment of 10 or 100 mg L 1 alone produced no significant effects, and no interaction was observed in combination with 7.75 Gy radiation. A 9 C magnitude HS treatment alone significantly increased micronuclei formation. A synergistic response was observed when 9 C HS was combined with 7.75 Gy radiation, with 15% more cells containing 3 or more micronuclei than the sum of each individual stressor. A synergistic increase in the average number of micronuclei was observed when morpholine and a 9 C HS were co-treated. These results indicate that morpholine at environmentally-relevant levels does not impact micronuclei formation or cell cycle progression however 9 C HS may be of potential concern both alone and in combination with other stressor treatments.  2017 Elsevier Ltd"," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Stein2015247,Avoiding intraguild competition: Leopard feeding ecology and prey caching in northern Botswana,2015,1,1,African Journal of Wildlife Research,03794369 (ISSN),45,,247-257,"Stein, A.B. and Bourquin, S.L. and McNutt, J.W.",10.3957/056.045.0247,,,,"Leopards (Panthera pardus) are the most widely distributed wild felid in the world, living sympatrically with numerous competitively dominant species in various large carnivore guilds. Leopards generally feed on small to medium-sized ungulates and risk kleptoparasitism from intraguild competitors. One unique, adaptive response to intraguild competition is arboreal caching ('hoisting') by leopards. Hoisting behaviour is thought to vary in frequency among individuals, populations, and between sexes. In our study, leopards fed primarily (85% of observed kills)onimpala (Aepycerosmelampus), which isthe most locally abundant potential prey species. Although we did not detect statistical differences in hoisting rates among individuals within each sex, our results confirmed moderate hoisting rates of 35% in an area with medium densities of lions (Panthera leo), spotted hyaenas (Crocuta crocuta) and African wild dogs (Lycaonpictus).Sex differences in prey hoisting were related to size, and males as the larger sex, hoisted kills (47.7%, n= 44) more often than overlapping females (27%, n= 62). Female leopards hoisted 25-33% of detected kills irrespective of prey size, season, habitat type, presence of dependent cubs, or location in relation to high competitor density areas ('competitor hotspots'). Consistent with this, males hoisted kills more often where visibility and, therefore, probability ofdetection was highest.We conclude that hoisting is likely correlated with energetic costs, seasonally increased detection by competitors, and direct competitor interactions rather than the potential risk of conflicts within generalized areas of high competitor use ('hotspots')."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
sterblom2008967,Junk-food in marine ecosystems,2008,1,1,Oikos,0030-1299,117,,967-977,"sterblom, H. and Olsson, O. and Blenckner, T. and Furness, R.W.",10.1111/j.0030-1299.2008.16501.x,,,,"The abundance and availability of food are critical determininants of reproductive success and population dynamics of marine top predators. However, recent work has indicated that the quality of the food may also be critically important for some marine predators. The 'junkfood hypothesis' was originally suggested as a potential explanation for a dramatic population decline of Stellers sea lions Eumetopias jubatus in the Gulf of Alaska. According to the hypothesis, a dietary switch to prey of low energy content led to detrimental effects on the population of sea lions. A number of observations indicate that the hypothesis is relevant for several population parameters. Recent work on piscivorous seabirds has provided substantial evidence indicating the relevance of this hypothesis in food webs in e.g. the North Pacific, the North Sea and the Baltic Sea. The emergence of 'junk-food' in these systems may be coupled to large scale changes in climatological and oceanographic forcing, although predation, fishing and competition provide additional plausible hypotheses. It may be possible to predict which kinds of animals will be particularly sensitive to food quality; these seem to be species with limited ability to carry food loads, with energetically-expensive foraging behaviour, and with digestive anatomy evolved to minimize mass at the cost of digestive efficiency. This review suggests that the junk-food hypothesis is a highly relevant factor in relation to sustaining ecosystem resilience, and is an important consideration in ecosystem management. Sustaining healthy populations of marine top-predators requires an understanding of the role of food quality, in addition to food abundance and availability.  2008 The Authors."," RAYYAN-INCLUSION: {""Alfredo""=>true}"
