key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
Revillini20161086,The role of locally adapted mycorrhizas and rhizobacteria in plantsoil feedback systems,2016,1,1,Functional Ecology,0269-8463,30,,1086-1098,"Revillini, D. and Gehring, C.A. and Johnson, N.C.",10.1111/1365-2435.12668,,,,"The plantsoil feedback (PSF) framework has become an important theory in plant ecology, yet many ecological and evolutionary factors that influence PSFs have yet to be fully considered. Here, we discuss the importance of local adaptation among plants and root-associated fungi and bacteria. Furthermore, we show how inclusion of the optimal resource allocation (OA) model can help predict the direction and outcome of PSFs under environmental change. Plants and associated soil microbes have co-evolved for millennia, generating adaptations to each other and to their local environment. This local co-adaptation is likely generated by a suite of multidirectional exchanges of goods and services among plants, fungi and bacteria, and the constant changes in above-groundbelow-ground interactions. Resource limitation may be a driver of local adaptation among organisms involved in nutritional symbioses. The OA model states that when an essential resource is limited, natural selection will favour taxa that forage optimally by adjusting their biomass and energy allocation such that productivity is equally limited by all resources. Co-adaptation will therefore respond to the local limiting resource conditions through taxa-specific resource transfer interactions. The OA model can help predict the outcomes of PSFs across a range of resource gradients and environmental changes such as increasing drought or atmospheric nitrogen deposition. Positive feedback is predicted in systems where resource exchange among plants and associated soil microbes can ameliorate resource limitation, or in systems where microbes provide another important service such as pathogen defence. Feedback strength is expected to diminish as resources become less limiting. Negative feedback is predicted when resources are in luxury supply and populations of opportunistic plant pathogens increase relative to commensal or mutualist microbes. Future, field-based studies that integrate naturally co-occurring systems of plants, microbes and their local soil are needed to further test the hypothesis that resource availability is an effective predictor of the direction and magnitude of PSFs. A more mechanistic understanding of PSFs will help land managers and farmers to manipulate plantmicrobial soil interactions to respond to environmental change and to effectively harness beneficial symbioses for plant nutrition and pathogen control.  2016 The Authors. Functional Ecology  2016 British Ecological Society"," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Richman2018943,Consequences of secondary nectar robbing for male components of plant reproduction,2018,1,1,American Journal of Botany,,105,,943-949,"Richman, S.K. and Irwin, R.E. and Bosak, J.T. and Bronstein, J.L.",10.1002/ajb2.1082,,,,"Premise of the Study: Organisms engage in multiple species interactions simultaneously. While pollination studies generally focus on plants and pollinators exclusively, secondary robbing, a behavior that requires other species (primary robbers) to first create access holes in corollas, is common. It has been shown that secondary robbing can reduce plants' female fitness; however, we lack knowledge about its impact on male plant fitness. Methods: We experimentally simulated primary and secondary robbing in the monocarpic perennial Ipomopsis aggregata (Polemoniaceae), quantifying indirect effects on pollinator-mediated pollen (dye) donation. We also assessed whether continual nectar removal via the floral opening has similar effects on hummingbird-pollinator behavior as continual secondary robbing through robber holes. Key Results: We found no significant indirect effects of secondary robbing on a component of Ipomopsis male fitness. Although robbing did reduce pollen (dye) donation due to avoidance of robbed plants by pollinating hummingbirds, pollen donation did not differ between the two robbing treatments. The effects of secondary robbing on hummingbird behavior resembled effects of chronic nectar removal by pollinators. Our results indicate that hummingbird pollinators may use a combination of cues, including cues given by the presence or absence of nectar, to make foraging decisions. Conclusions: Combined with prior research, this study suggests that secondary robbing is less costly to a component of male fitness than to female fitness in Ipomopsis, broadening our knowledge of the overall costs of mutualism exploitation to total plant fitness.  2018 Botanical Society of America"," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Rudgers2008831,An invasive plant-fungal mutualism reduces arthropod diversity,2008,1,1,Ecology Letters,"1461-023X, 1461-023X",11,,831-840,"Rudgers, J.A. and Clay, K.",10.1111/j.1461-0248.2008.01201.x,,,,"Ecological theory holds that competition and predation are the most important biotic forces affecting the composition of communities. Here, we expand this framework by demonstrating that mutualism can fundamentally alter community and food web structure. In large, replicated field plots, we manipulated the mutualism between a dominant plant (Lolium arundinaceum) and symbiotic fungal endophyte (Neotyphodium coenophialum). The presence of the mutualism reduced arthropod abundance up to 70%, reduced arthropod diversity nearly 20%, shifted arthropod species composition relative to endophyte-free plots and suppressed the biomass and richness of other plant species in the community. Herbivorous arthropods were more strongly affected than carnivores, and for both herbivores and carnivores, effects of the mutualism appeared to propagate indirectly via organisms occurring more basally in the food web. The influence of the mutualism was as great or greater than previously documented effects of competition and predation on arthropod communities. Our work demonstrates that a keystone mutualism can significantly reduce arthropod biodiversity at a broad community scale.  2008 Blackwell Publishing Ltd/CNRS."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
SeabirdMcKeon2014,Species and size diversity in protective services offered by coral guard-crabs,2014,1,1,PeerJ,2167-8359,2014,,NA,"Seabird McKeon, C. and Moore, J.M.",10.7717/peerj.574,,,,"Coral guard-crabs in the genus Trapezia are well-documented defenders of their pocilloporid coral hosts against coral predators such as the Crown-of-Thorns seastar (Acanthaster planci complex). The objectives of this study were to examine the protective services of six species of Trapezia against corallivory, and the extent of functional diversity among these Trapezia species. Studies conducted in Mo'orea, French Polynesia showed the Trapezia-coral mutualism protected the host corals from multiple predators through functional diversity in the assemblage of crab symbionts. Species differed in their defensive efficacy, but species within similar size classes shared similar abilities. Smallersize Trapezia species, which were previously thought to be ineffective guards, play important defensive roles against small corallivores. We also measured the benefits of this mutualism to corals in the midst of an Acanthaster outbreak that reduced the live coral cover on the fore reef to less than 4%. The mutualism may positively affect the reef coral demography and potential for recovery during adverse predation events through shelter of multiple species ofsmall corals near the host coral. Our results show that while functional diversity is supported within the genus, some Trapezia species may be functionally equivalent within the same size class, decreasing the threat of gaps in coral protection caused by absence or replacement of any single Trapezia species.  2014 McKeon and Moore."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Seabloom2017505,Food webs obscure the strength of plant diversity effects on primary productivity,2017,1,1,Ecology Letters,"1461-023X, 1461-023X",20,,505-512,"Seabloom, E.W. and Kinkel, L. and Borer, E.T. and Hautier, Y. and Montgomery, R.A. and Tilman, D.",10.1111/ele.12754,,,,"Plant diversity experiments generally find that increased diversity causes increased productivity; however, primary productivity is typically measured in the presence of a diverse food web, including pathogens, mutualists and herbivores. If food web impacts on productivity vary with plant diversity, as predicted by both theoretical and empirical studies, estimates of the effect of plant diversity on productivity may be biased. We experimentally removed arthropods, foliar fungi and soil fungi from the longest-running plant diversity experiment. We found that fungi and arthropods removed a constant, large proportion of biomass leading to a greater reduction of total biomass in high diversity plots. As a result, the effect of diversity on measured plant productivity was much higher in the absence of fungi and arthropods. Thus, diversity increases productivity more than reported in previous studies that did not control for the effects of heterotrophic consumption.  2017 John Wiley & Sons Ltd/CNRS"," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Siepielski20101120,Conflicting selection from an antagonist and a mutualist enhances phenotypic variation in a plant,2010,1,1,Evolution,,64,,1120-1128,"Siepielski, A.M. and Benkman, C.W.",10.1111/j.1558-5646.2009.00867.x,,,,"The raw material for evolution is variation. Consequently, identifying the factors that generate, maintain, and erode phenotypic and genetic variation in ecologically important traits within and among populations is important. Although persistent directional or stabilizing selection can deplete variation, spatial variation in conflicting directional selection can enhance variation. Here, we present evidence that phenotypic variation in limber pine (Pinus flexilis) cone structure is enhanced by conflicting selection pressures exerted by its mutualistic seed disperser (Clark's nutcracker Nucifraga columbiana) and an antagonistic seed predator (pine squirrel Tamiasciurus spp.). Phenotypic variation in cone structure was bimodal and about two times greater where both agents of selection co-occurred than where one (the seed predator) was absent. Within the region where both agents of selection co-occurred, bimodality in cone structure was pronounced where there appears to be a mosaic of habitats with some persistent habitats supporting only the seed disperser. These results indicate that conflicting selection stemming from spatial variation in community diversity can enhance phenotypic variation in ecologically important traits.  2009 The Author(s). Journal compilation  2009 The Society for the Study of Evolution."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Soler201364,Chemical Ecology of Insect Parasitoids in a Multitrophic Above- and Below-Ground Context,2013,1,1,Chemical Ecology of Insect Parasitoids,NA,,,64-85,"Soler, R. and Bezemer, T.M. and Harvey, J.A.",10.1002/9781118409589.ch4,,,,"This chapter first describes the general effects and mediating mechanisms that root feeders and soil-borne symbionts can exert on the chemical ecology of above-ground plant-herbivore-parasitoid interactions. It then discusses how the growth, development and host selection behaviour of parasitoids can be influenced by these soil-dwelling functional groups. In most empirical studies, the effects on parasitoids appear to be mediated by changes in primary and secondary above-ground plant metabolites and in herbivore-induced plant volatiles (HIPVs), all induced by soil organisms. Finally, the chapter discusses how starting from a reductionist perspective and then expanding the spatial and temporal scales up to the level of communities and ecosystems can contribute to a better understanding of the assemblage and functioning of above-below-ground interactions.  2013 John Wiley & Sons, Ltd."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-LABELS: book | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
SoperGorden2018,Consequences of multiple flowerinsect interactions for subsequent plantinsect interactions and plant reproduction,2018,1,1,American Journal of Botany,,,,NA,"Soper Gorden, N.L. and Adler, L.S.",10.1002/ajb2.1182,,,,"Premise of the Study: Plants often interact simultaneously with multiple antagonists and mutualists that can alter plant traits at the phenotypic or genetic level, subsequent plantinsect interactions, and reproduction. Although many studies have examined the effects of single floral antagonisms on subsequent pollination and plant reproduction, we know very little about the combined, potentially non-additive effects of multiple flowerinsect interactions. Methods: We simulated increased florivory, nectar robbing, and pollination on field-grown Impatiens capensis, which allowed us to determine interactive effects on five subsequent plantinsect interactions and 16 plant traits, including traits related to plant growth, floral attractiveness, floral defenses, and plant reproduction. Key Results: All three manipulative treatments had significant non-additive effects on the behavior of subsequent floral visitors, indicating that the effect of floral visitors generally depended on the presence or behavior of others. Pollination increased visitation by both pollinators and nectar larcenists (robbers and thieves), while florivory reduced pollinator and larcenist visits. Surprisingly, supplemental pollination also increased leaf herbivory. Florivores often responded to manipulations in opposite ways than did nectar larcenists and pollinators, suggesting different mechanisms influencing visitors that consume nectar compared to floral tissue. While our treatments did not affect any floral trait measured, they non-additively impacted plant reproduction, with florivory having a larger overall impact than either nectar robbing or pollination. Conclusions: These results emphasize the importance of understanding the context in which flowerinsect interactions occur because the composition of the interacting community can have large and non-additive impacts on subsequent insect behavior and plant reproduction.  2018 Botanical Society of America"," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
South2011299,The influence of male ejaculate quantity on female fitness: A meta-analysis,2011,1,1,Biological Reviews,1464-7931,86,,299-309,"South, A. and Lewis, S.M.",10.1111/j.1469-185X.2010.00145.x,,,,"Although the primary function of mating is gamete transfer, male ejaculates contain numerous other substances that are produced by accessory glands and transferred to females during mating. Studies with several model organisms have shown that these substances can exert diverse behavioural and physiological effects on females, including altered longevity and reproductive output, yet a comprehensive synthesis across taxa is lacking. Here we use a meta-analytic approach to synthesize quantitatively extensive experimental work examining how male ejaculate quantity affects different components of female fitness. We summarize effect sizes for female fecundity (partial and lifetime) and longevity from 84 studies conducted on 70 arthropod species that yielded a total of 130 comparisons of female fecundity and 61 comparisons of female longevity. In response to greater amounts of ejaculate, arthropod females demonstrate enhanced fecundity (both partial and lifetime) but reduced longevity, particularly for Diptera and Lepidoptera. Across taxa, multiply mated females show particularly large fecundity increases compared to singly mated females, indicating that single matings do not maximize female fitness. This fecundity increase is balanced by a slight negative effect on lifespan, with females that received more ejaculate through polyandrous matings showing greater reductions in lifespan compared with females that have mated repeatedly with the same male. We found no significant effect size differences for either female fecundity or longevity between taxa that transfer sperm packaged into spermatophores compared to taxa that transfer ejaculates containing free sperm. Furthermore, females that received relatively larger or more spermatophores demonstrated greater lifetime fecundity, indicating that these seminal nuptial gifts provide females with a net fitness benefit. These results contribute to our understanding of the evolutionary origin and maintenance of non-sperm ejaculate components, and provide insight into female mate choice and optimal mating patterns.  2010 The Authors. Biological Reviews  2010 Cambridge Philosophical Society."," RAYYAN-INCLUSION: {""Alfredo""=>true}"
Stanton.Geddes2011149,Does a facultative mutualism limit species range expansion?,2011,1,1,Oecologia,0029-8549,167,,149-155,"Stanton-Geddes, J. and Anderson, C.G.",10.1007/s00442-011-1958-4,,,,"The availability and quality of mutualists beyond a species' range edge may limit range expansion. With the legume Chamaecrista fasciculata, we asked to what extent the availability and quality of rhizobia beyond the range edge limits host range expansion. We tested the effect of rhizobia availability on plant growth by transplanting seed from three locations into five sites spanning C. fasciculata's range (interior, at the northern and western range edges, and beyond the range edges), and inoculating half the seeds with rhizobia. We recorded growth of all surviving plants, and, for the uninoculated plants, whether they had formed nodules or not. We isolated rhizobia from nodules collected on the uninoculated plants, and cross-inoculated seed from four populations (both range edge and interior populations) in the greenhouse to determine whether the quality of rhizobia differed between regions. We found that seeds transplanted beyond the range edge were less likely to be nodulated when they were not experimentally inoculated, and there was benefit to inoculation at all sites. In the greenhouse, the three inocula that formed nodules on plants, from the range interior, northern edge and beyond the northern edge, did not detectably differ in their effect on plant growth. These results suggest that low densities of suitable rhizobia beyond the range edge may limit range expansion of legume species.  2011 Springer-Verlag."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Stein2009191,Interactive effects of mycorrhizae and a root hemiparasite on plant community productivity and diversity,2009,1,1,Oecologia,0029-8549,159,,191-205,"Stein, C. and Rimann, C. and Hempel, S. and Renker, C. and Buscot, F. and Prati, D. and Auge, H.",10.1007/s00442-008-1192-x,,,,"Plant communities can be affected both by arbuscular mycorrhizal fungi (AMF) and hemiparasitic plants. However, little is known about the interactive effects of these two biotic factors on the productivity and diversity of plant communities. To address this question, we set up a greenhouse study in which different AMF inocula and a hemiparasitic plant (Rhinanthus minor) were added to experimental grassland communities in a fully factorial design. In addition, single plants of each species in the grassland community were grown with the same treatments to distinguish direct AMF effects from indirect effects via plant competition. We found that AMF changed plant community structure by influencing the plant species differently. At the community level, AMF decreased the productivity by 15-24%, depending on the particular AMF treatment, mainly because two dominant species, Holcus lanatus and Plantago lanceolata, showed a negative mycorrhizal dependency. Concomitantly, plant diversity increased due to AMF inoculation and was highest in the treatment with a combination of two commercial AM strains. AMF had a positive effect on growth of the hemiparasite, and thereby induced a negative impact of the hemiparasite on host plant biomass which was not found in non-inoculated communities. However, the hemiparasite did not increase plant diversity. Our results highlight the importance of interactions with soil microbes for plant community structure and that these indirect effects can vary among AMF treatments. We conclude that mutualistic interactions with AMF, but not antagonistic interactions with a root hemiparasite, promote plant diversity in this grassland community.  2008 Springer-Verlag."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Stephens2013,Strength in numbers? Effects of multiple natural enemy species on plant performance,2013,1,1,Proceedings of the Royal Society B: Biological Sciences,,280,,NA,"Stephens, A.E.A. and Srivastava, D.S. and Myers, J.H.",10.1098/rspb.2012.2756,,,,"While plants are invariably attacked by numerous insects and pathogens, the consequences of multiple enemies for plant performance are poorly understood. In particular, a predictive framework is lacking for when to expect enemies to have independent versus non-independent effects on their host plant. This is problematic for weed biological control programmes where multiple enemies are frequently released with the possibility of antagonistic interactions that may reduce control. Here, we conduct an analysis of 74 unique plant-enemy-enemy combinations from 51 studies to determine the frequency of non-independent effects of natural enemies on host plant performance, and test a number of a priori predictions for determinants of independent and antagonistic effects of multiple enemies. For three-quarters of plant response measurements, enemies had independent effects on plant performance. In most of the remainder, multiple enemies led to less reduction in performance than that predicted from each enemy alone. Antagonistic effects occurred when enemies attacked the same plant part concurrently or attacked plant reproductive structures. These two predictors explained why antagonistic effects were particularly prevalent for weeds, plants in the family Asteraceae and enemies in the order Diptera. Our results suggest that a few simple rules about avoiding particular combinations of multiple enemies could improve biological control success.  2013 The Author(s) Published by the Royal Society. All rights reserved."," RAYYAN-INCLUSION: {""Alfredo""=>true}"
Stier2012,Housekeeping mutualisms: Do more symbionts facilitate host performance?,2012,1,1,PLoS ONE,,7,,NA,"Stier, A.C. and Gil, M.A. and McKeon, C.S. and Lemer, S. and Leray, M. and Mills, S.C. and Osenberg, C.W.",10.1371/journal.pone.0032079,,,,"Mutualisms often involve one host supporting multiple symbionts, whose identity, density and intraguild interactions can influence the nature of the mutualism and performance of the host. However, the implications of multiple co-occurring symbionts on services to a host have rarely been quantified. In this study, we quantified effects of decapod symbionts on removal of sediment from their coral host. Our field survey showed that all common symbionts typically occur as pairs and never at greater abundances. Two species, the crab Trapezia serenei and the shrimp Alpheus lottini, were most common and co-occurred more often than expected by chance. We conducted a mesocosm experiment to test for effects of decapod identity and density on sediment removal. Alone, corals removed 10% of sediment, but removal increased to 30% and 48% with the presence of two and four symbionts, respectively. Per-capita effects of symbionts were independent of density and identity. Our results suggest that symbiont density is restricted by intraspecific competition. Thus, increased sediment removal from a coral host can only be achieved by increasing the number of species of symbionts on that coral, even though these species are functionally equivalent. Symbiont diversity plays a key role, not through added functionality but by overcoming density limitation likely imposed by intraspecific mating systems.  2012 Stier et al."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Stump20181541,Interspecific variation in conspecific negative density dependence can make species less likely to coexist,2018,1,1,Ecology Letters,"1461-023X, 1461-023X",21,,1541-1551,"Stump, S.M. and Comita, L.S.",10.1111/ele.13135,,,,"Conspecific negative density dependence (CNDD) is thought to promote plant species diversity. Theoretical studies showing the importance of CNDD often assumed that all species are equally susceptible to CNDD; however, recent empirical studies have shown species can differ greatly in their susceptibility to CNDD. Using a theoretical model, we show that interspecific variation in CNDD can dramatically alter its impact on diversity. First, if the most common species are the least regulated by CNDD, then the stabilising benefit of CNDD is reduced. Second, when seed dispersal is limited, seedlings that are susceptible to CNDD are at a competitive disadvantage. When parameterised with estimates of CNDD from a tropical tree community in Panama, our model suggests that the competitive inequalities caused by interspecific variation in CNDD may undermine many species ability to persist. Thus, our model suggests that variable CNDD may make communities less stable, rather than more stable.  2018 John Wiley & Sons Ltd/CNRS"," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Suding20081125,Scaling environmental change through the community-level: A trait-based response-and-effect framework for plants,2008,1,1,Global Change Biology,1354-1013,14,,1125-1140,"Suding, K.N. and Lavorel, S. and Chapin, F.S. and Cornelissen, J.H.C. and Daz, S. and Garnier, E. and Goldberg, D. and Hooper, D.U. and Jackson, S.T. and Navas, M.-L.",10.1111/j.1365-2486.2008.01557.x,,,,"Predicting ecosystem responses to global change is a major challenge in ecology. A critical step in that challenge is to understand how changing environmental conditions influence processes across levels of ecological organization. While direct scaling from individual to ecosystem dynamics can lead to robust and mechanistic predictions, new approaches are needed to appropriately translate questions through the community level. Species invasion, loss, and turnover all necessitate this scaling through community processes, but predicting how such changes may influence ecosystem function is notoriously difficult. We suggest that community-level dynamics can be incorporated into scaling predictions using a trait-based response-effect framework that differentiates the community response to environmental change (predicted by response traits) and the effect of that change on ecosystem processes (predicted by effect traits). We develop a response-and-effect functional framework, concentrating on how the relationships among species' response, effect, and abundance can lead to general predictions concerning the magnitude and direction of the influence of environmental change on function. We then detail several key research directions needed to better scale the effects of environmental change through the community level. These include (1) effect and response trait characterization, (2) linkages between response-and-effect traits, (3) the importance of species interactions on trait expression, and (4) incorporation of feedbacks across multiple temporal scales. Increasing rates of extinction and invasion that are modifying communities worldwide make such a research agenda imperative.  2008 The Authors Journal compilation  2008 Blackwell Publishing Ltd."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-LABELS: theoretical | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Swope20102284,Trait-mediated interactions and lifetime fitness of the invasive plant centaurea solstitialis,2010,1,1,Ecology,0012-9658,91,,2284-2293,"Swope, S.M. and Parker, I.M.",10.1890/09-0855.1,,,,"Plants interact with numerous enemies and mutualists simultaneously and sequentially. Such multispecies interactions can give rise to trait-mediated indirect effects that are likely to be common in nature but which are also inherently difficult to predict. Understanding multispecies interactions is also important in the use of biological control agents to control invasive plants because modern approaches to biocontrol rely on releasing multiple agents for each target weed. Centaurea solstitialis is one of the most problematic invasive weeds in California, USA, and the weevil Eustenopus villosus is its dominant biological control agent. We conducted a field experiment to quantitatively assess the direct effect of the recently approved biocontrol pathogen Puccinia jaceae f.s. solstitialis on plant performance and any indirect effects that might arise by altering the plant's interactions with Eustenopus or its pollinators (principally the nonnative Apis mellifera). We documented both synergy and interference between the two biocontrol agents depending on the life stage of the weevil. Puccinia infection increased the impact of bud-feeding by the adult weevils but reduced the impact of seed-feeding by larval weevils. Neither infection nor Eustenopus attack had an effect on pollinator visitation. The net effect was that attack by both the pathogen and the weevil did not reduce plant fitness relative to plants attacked only by the weevil. Because the consequence to the plant of interacting with one species may depend on the presence or absence of other interacting species, a careful consideration of multispecies interactions may be necessary for the selection of biocontrol agents that act in a complementary manner to reduce plant fitness. Likewise, relatively tractable weed-biocontrol systems allow us to examine multispecies interactions that can be difficult to study experimentally in native systems that are composed of numerous species with well-established populations.  2010 by the Ecological Society of America."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Swope2014205,Biocontrol attack increases pollen limitation under some circumstances in the invasive plant Centaurea solstitialis,2014,1,1,Oecologia,0029-8549,174,,205-215,"Swope, S.M.",10.1007/s00442-013-2750-4,,,,"Herbivore damage often deters pollinator visitation and many invasive plants in North America are pollinator-dependent. This has important implications for the biological control of invasive plants because it means that agents that deter pollinators may have a larger than expected impact on the plant. Yet interactions between pollinators and biocontrol agents are rarely evaluated. Centaurea solstitialis, one of the most problematic invasive species in California, is dependent on pollinators for reproduction. I factorially manipulated infection by a biocontrol pathogen and pollen supplementation to test for (1) pollen limitation in C. solstitialis, (2) whether infection increased pollen limitation, and (3) whether this varied across a soil moisture gradient. Plants growing on north-facing slopes where soil moisture was higher experienced mild pollen limitation in the absence of the pathogen and more pronounced pollen limitation when they were infected. Plants on drier south-facing slopes did not suffer from pollen limitation but instead appeared to suffer from resource limitation. Pathogen infection directly reduced seed set in C. solstitialis by 67-72 %. On north-facing slopes, infection had an additional, indirect effect by increasing the degree of pollen limitation plants experienced. The trait that mediates this indirect pathogen-pollinator interaction is the number of inflorescences plants produced: infected plants made fewer inflorescences which led to greater pollen limitation. Although in the present study this outcome is dependent on abiotic factors that vary over small spatial scales, exploiting other invasive plants' dependence on pollinators by selecting agents that deter visitation may enhance agent impact.  2013 Springer-Verlag Berlin Heidelberg (outside the USA)."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
terHorst2018159,Genetic variation in mutualistic and antagonistic interactions in an invasive legume,2018,1,1,Oecologia,0029-8549,188,,159-171,"terHorst, C.P. and Wirth, C. and Lau, J.A.",10.1007/s00442-018-4211-6,,,,"Mutualists may play an important role in invasion success. The ability to take advantage of novel mutualists or survive and reproduce despite a lack of mutualists may facilitate invasion by those individuals with such traits. Here, we used two greenhouse studies to examine how soil microbial communities in general and mutualistic rhizobia in particular affect the performance of a legume species (Medicago polymorpha) that has invaded five continents. We performed two plant growth experiments with Medicago polymorpha, inoculating them with soil slurries in one experiment or rhizobial cultures in another experiment. For both experiments, we compared the growth of Medicago in competition with conspecific or heterospecific plants and examined variation among plant genotypes collected from the native and introduced ranges. We found that all genotypes experienced similar increases in biomass and formed more nodules that house rhizobia bacteria when inoculated with soil from a previously invaded site, compared to uninoculated plants or plants inoculated with soil from uninvaded and low invasion sites. In a second experiment, plants inoculated with rhizobia generally produced more biomass, had greater tolerance to interspecific competition, and had greater effects on competitor biomass than uninoculated plants. However, plant genotypes collected from the native range benefited more from rhizobia and were less tolerant of competition relative to genotypes collected from the introduced range. In the introduced range, compatible mutualists may not be readily available but competition is intense, causing Medicago to evolve to benefit less from interactions with rhizobia mutualists, while simultaneously becoming more tolerant of competition.  2018, Springer-Verlag GmbH Germany, part of Springer Nature."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Thomann20182167,Grazers affect selection on inflorescence height both directly and indirectly and effects change over time,2018,1,1,Ecology,0012-9658,99,,2167-2175,"Thomann, M. and Ehrln, J. and gren, J.",10.1002/ecy.2470,,,,"Selection mediated by one biotic agent will often be modified by the presence of other biotic interactions, and the importance of such indirect effects might change over time. We conducted an 11-yr field experiment to test the prediction that large grazers affect selection on floral display of the dimorphic herb Primula farinosa not only directly through differential grazing damage, but also indirectly by affecting vegetation height and thereby selection mediated by pollinators and seed predators. Exclusion of large grazers increased vegetation height and the strength of pollinator-mediated selection for tall inflorescences and seed-predator-mediated selection for short inflorescences. The direct effect of grazers on selection resulting from differential grazing damage to the two scape morphs showed no temporal trend. By contrast, the increase in vegetation height in exclosures over time was associated with an increase in selection mediated by pollinators and seed predators. In the early years of the experiment, the indirect effects of grazers on selection mediated by pollinators and seed predators were weak, whereas at the end of the experiment, the indirect effects were of similar magnitude as the direct effect due to differential grazing damage. The results demonstrate that the indirect effects of a selective agent can be as strong as its direct effects, and that the relative importance of direct vs. indirect effects on selection can change over time. A full understanding of the ecological processes governing variation in selection thus requires that both direct and indirect effects of biotic interactions are assessed.  2018 by the Ecological Society of America"," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Torng20081564,Mutualists and antagonists mediate frequency-dependent selection on floral display,2008,1,1,Ecology,0012-9658,89,,1564-1572,"Torng, P. and Ehrln, J. and gren, J.",10.1890/07-1283.1,,,,"Theory predicts that, with conflicting selection pressures mediated by mutualists and antagonists, alternative reproductive strategies can be maintained by negative frequency-dependent selection if it results in rare-morph advantage. We combined field experiments and surveys of natural populations to determine whether selection on floral display is frequency dependent in the self-incompatible herb Primula farinosa, which is polymorphic for inflorescence height and occurs in a short-scaped and a long-scaped morph. Among short-scaped plants, both pollination success, quantified as initiation of fruits and seeds, and seed predation were positively correlated with the relative frequency of the long-scaped morph. The relative strength of these effects and the direction of the resulting frequency-dependent selection on scape morph varied among years and populations. The results suggest that both mutualists and antagonists may mediate frequency-dependent selection and that frequency dependence may vary from positive to negative with rare-morph advantage, depending on the relative strength of these interactions.  2008 by the Ecological Society of America."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
Turner2010322,Interactions between a leafhopper and rust fungus on the invasive plant Asparagus asparagoides in Australia: A case of two agents being better than one for biological control,2010,1,1,Biological Control,1049-9644 DO  - http://dx.doi.org/10.1006/bcon.1997.0543,54,,322-330,"Turner, P.J. and Morin, L. and Williams, D.G. and Kriticos, D.J.",10.1016/j.biocontrol.2010.06.005,,,,"Interactions between biological control agents and how they impact on their invasive plant hosts have received little research attention. This study examined the individual and combined effects of the rust fungus Puccinia myrsiphylli (Thuem.) Wint. and an undescribed leafhopper (Tribe Erythroneurini, formerly referred to as Zygina sp.) introduced for the biological control of the invasive plant bridal creeper (Asparagus asparagoides (L.) Druce) in Australia. Bridal creeper is a geophyte with extensive rhizomes and tubers from which climbing foliage is produced annually. The response of individual bridal creeper plants following exposure to the agents was measured in exclusion experiments in a glasshouse (using cages) and in the field (using pesticides). In the glasshouse experiment, the two agents acting together had an additive impact on all growth parameters measured, except the above-ground biomass for which an effect equivalent to that caused by the rust fungus alone was observed. The agents acted synergistically in reducing the relative growth rate of rhizome length, tuber number and tuber biomass. Depletion of storage organs occurred in treatments comprising the rust fungus solely or both agents. While phytotoxicity occurred in treatments involving insecticide applications in the field experiment, results from the other treatments corresponded with those of the glasshouse experiment. In both experiments, leafhopper damage decreased as infection by the rust fungus increased. This study provides additional evidence of the potential gains to be made from deploying multiple biological control agents where they can partition the target resources in space and/or time.  2010 Elsevier Inc."," RAYYAN-INCLUSION: {""Alfredo""=>false} | RAYYAN-EXCLUSION-REASONS: not meta-analysis"
